Category,Staff code,Date
Incomplete Work,ARE,25/11/2016
Incomplete Work,ARE,25/11/2016
Incomplete Work,ARE,25/11/2016
Incomplete Work,ARE,25/11/2016
Incomplete Work,ARE,25/11/2016
Infraction,LJB,25/11/2016
Infraction,LJB,25/11/2016
Infraction,LJB,25/11/2016
Infraction,LJB,25/11/2016
Academic EXC Motivated,JH,25/11/2016
Academic EXC Motivated,JH,25/11/2016
Academic EXC Motivated,JH,25/11/2016
Academic EXC Motivated,JH,25/11/2016
Academic EXC Motivated,JH,25/11/2016
Academic EXC Motivated,JH,25/11/2016
Academic EXC Motivated,JH,25/11/2016
Academic EXC Motivated,JH,25/11/2016
Academic EXC Motivated,JH,25/11/2016
Academic EXC Motivated,JH,25/11/2016
Academic EXC Motivated,JH,25/11/2016
Academic EXC Motivated,JH,25/11/2016
Academic EXC Motivated,JH,25/11/2016
Academic EXC Motivated,AMD,25/11/2016
Academic EXC Motivated,AMD,25/11/2016
Academic EXC Motivated,AMD,25/11/2016
Academic EXC Motivated,AMD,25/11/2016
Infraction,TBB,25/11/2016
Infraction,TBB,25/11/2016
Infraction,TBB,25/11/2016
Infraction,TBB,25/11/2016
Academic EXC Creative,JHP,27/11/2016
Academic EXC Motivated,APRD,27/11/2016
Academic EXC Motivated,APRD,27/11/2016
Academic EXC Motivated,APRD,27/11/2016
Academic EXC Motivated,APRD,27/11/2016
Academic EXC Motivated,APRD,27/11/2016
Academic EXC Motivated,APRD,27/11/2016
Academic EXC Motivated,APRD,27/11/2016
Academic EXC Motivated,APRD,27/11/2016
Incomplete Work,ADD,27/11/2016
Incomplete Work,ADD,27/11/2016
Incomplete Work,ADD,27/11/2016
Incomplete Work,ADD,27/11/2016
Incomplete Work,RCS,28/11/2016
Incomplete Work,ECH,28/11/2016
Incomplete Work,ARE,28/11/2016
Incomplete Work,ARE,28/11/2016
Incomplete Work,ARE,28/11/2016
Incomplete Work,ARE,28/11/2016
Infraction,JKC,28/11/2016
Infraction,JKC,28/11/2016
Infraction,JLP,28/11/2016
Academic EXC Motivated,TWE,28/11/2016
Academic EXC Motivated,TWE,28/11/2016
Academic EXC Motivated,TWE,28/11/2016
Academic EXC Motivated,TWE,28/11/2016
Academic EXC Motivated,TWE,28/11/2016
Academic EXC Motivated,TWE,28/11/2016
Academic EXC Motivated,TWE,28/11/2016
Academic EXC Motivated,TWE,28/11/2016
Academic EXC Motivated,TWE,28/11/2016
Academic EXC Motivated,TWE,28/11/2016
Academic EXC Motivated,TWE,28/11/2016
Academic EXC Motivated,TWE,28/11/2016
Academic EXC Creative,ERM,28/11/2016
Academic EXC Creative,ERM,28/11/2016
Academic EXC Motivated,JHP,28/11/2016
Academic EXC Independent,TWE,28/11/2016
Infraction,TBB,28/11/2016
Infraction,TBB,28/11/2016
Infraction,TBB,28/11/2016
Academic EXC Independent,RAC,28/11/2016
Academic EXC Independent,JKC,28/11/2016
Academic EXC Creative,RAC,28/11/2016
Academic EXC Independent,AWD,28/11/2016
Academic EXC Independent,AWD,28/11/2016
Infraction,JHP,28/11/2016
Infraction,JHP,28/11/2016
Infraction,JHP,28/11/2016
Academic EXC Independent,JHP,28/11/2016
Infraction,TBB,28/11/2016
Infraction,TBB,28/11/2016
Academic EXC General,TBB,28/11/2016
Infraction,SLK,28/11/2016
Infraction,SLK,28/11/2016
Incomplete Work,SLK,28/11/2016
Incomplete Work,SLK,28/11/2016
Incomplete Work,SLK,28/11/2016
Incomplete Work,SLK,28/11/2016
Incomplete Work,SLK,28/11/2016
Incomplete Work,SLK,28/11/2016
Academic EXC Determined,RME,28/11/2016
Academic EXC Determined,RME,28/11/2016
Academic EXC Determined,RME,28/11/2016
Academic EXC Determined,RME,28/11/2016
Academic EXC Determined,RME,28/11/2016
Academic EXC Motivated,JHP,28/11/2016
Academic EXC Motivated,JHP,28/11/2016
Academic EXC Motivated,JHP,28/11/2016
Academic EXC Motivated,JKC,28/11/2016
Infraction,CMLK,28/11/2016
Infraction,CMLK,28/11/2016
Academic EXC Determined,CAM,28/11/2016
Incomplete Work,LJC,28/11/2016
Incomplete Work,LJC,28/11/2016
Incomplete Work,LJC,28/11/2016
Incomplete Work,LJC,28/11/2016
Incomplete Work,LJC,28/11/2016
Incomplete Work,LJC,28/11/2016
Incomplete Work,LJC,28/11/2016
Infraction,MJM,28/11/2016
Infraction,MJM,28/11/2016
Academic EXC Reflective,ARE,28/11/2016
Academic EXC Determined,RD,28/11/2016
Academic EXC Determined,RD,28/11/2016
Academic EXC Determined,RD,28/11/2016
Academic EXC Independent,GM,28/11/2016
Academic EXC Determined,RD,28/11/2016
Academic EXC Independent,CLK,28/11/2016
Infraction,LERM,28/11/2016
Infraction,LERM,28/11/2016
Infraction,LERM,28/11/2016
Infraction,LERM,28/11/2016
Infraction,LERM,28/11/2016
Infraction,LERM,28/11/2016
Infraction,DJT,28/11/2016
Infraction,RCS,28/11/2016
Infraction,RCS,28/11/2016
Incomplete Work,DJT,28/11/2016
Infraction,CDP,28/11/2016
Infraction,CDP,28/11/2016
Infraction,CDP,28/11/2016
Infraction,CDP,28/11/2016
Academic EXC General,RD,28/11/2016
Academic EXC General,RD,28/11/2016
Academic EXC General,RD,28/11/2016
Infraction,AFJH,28/11/2016
Infraction,AFJH,28/11/2016
Academic EXC Motivated,JR,28/11/2016
Academic EXC Motivated,JR,28/11/2016
Incomplete Work,JR,28/11/2016
Infraction,JR,28/11/2016
Incomplete Work,JR,28/11/2016
Infraction,JR,28/11/2016
Academic EXC Determined,JR,28/11/2016
Academic EXC Determined,JR,28/11/2016
Incomplete Work,JR,28/11/2016
Academic EXC Independent,JKC,28/11/2016
Academic EXC Motivated,JKC,28/11/2016
Co-Curricular EXC Determined,SP,28/11/2016
Academic EXC Determined,SP,28/11/2016
Academic EXC Determined,SP,28/11/2016
Academic EXC Determined,SP,28/11/2016
Academic EXC Determined,SP,28/11/2016
Academic EXC Determined,SP,28/11/2016
Academic EXC Determined,SP,28/11/2016
Academic EXC Determined,SP,28/11/2016
Academic EXC Determined,SP,28/11/2016
Academic EXC Determined,SP,28/11/2016
Co-Curricular EXC Determined,JRN,28/11/2016
Co-Curricular EXC Determined,JRN,28/11/2016
Co-Curricular EXC Determined,JRN,28/11/2016
Co-Curricular EXC Determined,JRN,28/11/2016
Academic EXC Creative,ERM,28/11/2016
Infraction,JEA,28/11/2016
Infraction,JEA,28/11/2016
Infraction,JEA,28/11/2016
Infraction,JEA,28/11/2016
Academic EXC Creative,JEA,28/11/2016
Academic EXC Creative,JEA,28/11/2016
Academic EXC Creative,JEA,28/11/2016
Infraction,RME,28/11/2016
Infraction,RME,28/11/2016
Infraction,RME,28/11/2016
Infraction,RME,28/11/2016
Incomplete Work,PMG,28/11/2016
Incomplete Work,PMG,28/11/2016
Co-Curricular EXC Determined,CMLK,28/11/2016
Co-Curricular EXC Determined,CMLK,28/11/2016
Infraction,ARE,28/11/2016
Infraction,ARE,28/11/2016
Academic EXC General,ERM,28/11/2016
Academic EXC General,ERM,28/11/2016
Academic EXC General,ERM,28/11/2016
Academic EXC General,ERM,28/11/2016
Academic EXC General,ERM,28/11/2016
Academic EXC Determined,YDU,28/11/2016
Academic EXC Determined,YDU,28/11/2016
Academic EXC Determined,YDU,28/11/2016
Academic EXC Determined,YDU,28/11/2016
Academic EXC Determined,YDU,28/11/2016
Academic EXC Determined,YDU,28/11/2016
Academic EXC Motivated,MJM,28/11/2016
Infraction,JH,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Co-Curricular EXC Motivated,APRD,28/11/2016
Academic EXC General,CMLK,29/11/2016
Infraction,RCS,29/11/2016
Academic EXC General,TW,29/11/2016
Academic EXC General,TW,29/11/2016
Academic EXC General,TW,29/11/2016
Academic EXC General,TW,29/11/2016
Academic EXC General,TW,29/11/2016
Academic EXC General,TW,29/11/2016
Academic EXC General,TW,29/11/2016
Academic EXC General,TW,29/11/2016
Academic EXC General,TW,29/11/2016
Academic EXC General,TW,29/11/2016
Academic EXC General,TW,29/11/2016
Academic EXC General,TW,29/11/2016
Academic EXC General,TW,29/11/2016
Incomplete Work,ECH,29/11/2016
Random Act of Kindness - Good College Spirit EXC,SP,29/11/2016
Random Act of Kindness - Good College Spirit EXC,SP,29/11/2016
Academic EXC General,CMLK,29/11/2016
Academic EXC General,CMLK,29/11/2016
Infraction,CMLK,29/11/2016
Infraction,CMLK,29/11/2016
Infraction,CMLK,29/11/2016
Infraction,CMLK,29/11/2016
Academic EXC Motivated,PWGM,29/11/2016
Academic EXC Motivated,PWGM,29/11/2016
Academic EXC Motivated,PWGM,29/11/2016
Academic EXC Motivated,PWGM,29/11/2016
Academic EXC Curious,SLK,29/11/2016
Academic EXC Motivated,CAF,29/11/2016
Academic EXC Creative,SP,29/11/2016
Academic EXC Creative,SP,29/11/2016
Academic EXC Creative,SP,29/11/2016
Academic EXC Creative,SP,29/11/2016
Academic EXC Creative,SP,29/11/2016
Academic EXC Creative,SP,29/11/2016
Academic EXC Creative,SP,29/11/2016
Academic EXC Creative,SP,29/11/2016
Academic EXC Creative,SP,29/11/2016
Academic EXC Creative,SP,29/11/2016
Academic EXC Creative,SP,29/11/2016
Academic EXC Creative,SP,29/11/2016
Academic EXC Creative,SP,29/11/2016
Incomplete Work,TW,29/11/2016
Infraction,SAB,29/11/2016
Infraction,SAB,29/11/2016
Academic EXC Motivated,LJA,29/11/2016
Academic EXC Motivated,LJA,29/11/2016
Academic EXC Independent,LJA,29/11/2016
Academic EXC Motivated,ECH,29/11/2016
Academic EXC Motivated,ECH,29/11/2016
Academic EXC Motivated,ECH,29/11/2016
Academic EXC Motivated,ECH,29/11/2016
Academic EXC Motivated,ECH,29/11/2016
Academic EXC Motivated,ECH,29/11/2016
Academic EXC Motivated,ECH,29/11/2016
Academic EXC Motivated,ECH,29/11/2016
Academic EXC Motivated,ECH,29/11/2016
Academic EXC Motivated,ECH,29/11/2016
Academic EXC Motivated,ECH,29/11/2016
Academic EXC Motivated,ECH,29/11/2016
Infraction,TBB,29/11/2016
Incomplete Work,SAB,29/11/2016
Incomplete Work,SAB,29/11/2016
Academic EXC Motivated,DJPS,29/11/2016
Academic EXC Motivated,DJPS,29/11/2016
Academic EXC Motivated,DJPS,29/11/2016
Academic EXC Motivated,DJPS,29/11/2016
Academic EXC Motivated,DJPS,29/11/2016
Academic EXC Motivated,DJPS,29/11/2016
Academic EXC Motivated,DJPS,29/11/2016
Academic EXC Motivated,DJPS,29/11/2016
Academic EXC Motivated,DJPS,29/11/2016
Academic EXC Motivated,DJPS,29/11/2016
Academic EXC Motivated,AMD,29/11/2016
Academic EXC Determined,SP,29/11/2016
Academic EXC Determined,SP,29/11/2016
Academic EXC Determined,SP,29/11/2016
Academic EXC Determined,SP,29/11/2016
Academic EXC Determined,SP,29/11/2016
Academic EXC Reflective,MJM,29/11/2016
Academic EXC Reflective,MJM,29/11/2016
Academic EXC Reflective,MJM,29/11/2016
Incomplete Work,BJW,29/11/2016
Academic EXC Motivated,JHP,29/11/2016
Academic EXC Motivated,JHP,29/11/2016
Academic EXC Motivated,JHP,29/11/2016
Academic EXC Motivated,JHP,29/11/2016
Academic EXC Motivated,JHP,29/11/2016
Academic EXC Motivated,JHP,29/11/2016
Academic EXC Motivated,JHP,29/11/2016
Academic EXC Determined,SP,29/11/2016
Academic EXC Determined,SP,29/11/2016
Infraction,PMM,29/11/2016
Infraction,PMM,29/11/2016
Infraction,PMM,29/11/2016
Academic EXC General,PMM,29/11/2016
Academic EXC General,PMM,29/11/2016
Academic EXC General,PMM,29/11/2016
Academic EXC General,PMM,29/11/2016
Academic EXC General,PMM,29/11/2016
Academic EXC General,PMM,29/11/2016
Academic EXC General,PMM,29/11/2016
Academic EXC General,APRD,29/11/2016
Academic EXC General,APRD,29/11/2016
Academic EXC General,APRD,29/11/2016
Academic EXC General,APRD,29/11/2016
Academic EXC General,APRD,29/11/2016
Academic EXC General,APRD,29/11/2016
Academic EXC General,APRD,29/11/2016
Academic EXC General,APRD,29/11/2016
Academic EXC Determined,CAF,29/11/2016
Academic EXC General,SS,29/11/2016
Academic EXC Independent,JR,29/11/2016
Academic EXC Independent,JR,29/11/2016
Academic EXC Independent,JR,29/11/2016
Academic EXC Independent,JR,29/11/2016
Academic EXC Independent,JR,29/11/2016
Academic EXC Independent,JR,29/11/2016
Academic EXC Independent,JR,29/11/2016
Academic EXC Independent,JR,29/11/2016
Academic EXC Independent,JR,29/11/2016
Infraction,JR,29/11/2016
Academic EXC Independent,JR,29/11/2016
Academic EXC Determined,JR,29/11/2016
Infraction,JR,29/11/2016
Infraction,JR,29/11/2016
Academic EXC Determined,ERM,29/11/2016
Academic EXC Determined,ERM,29/11/2016
Academic EXC Motivated,MJM,29/11/2016
Academic EXC Motivated,CEA,29/11/2016
Academic EXC Motivated,CEA,29/11/2016
Academic EXC Motivated,CEA,29/11/2016
Academic EXC Motivated,CEA,29/11/2016
Academic EXC Motivated,CEA,29/11/2016
Academic EXC Motivated,CEA,29/11/2016
Incomplete Work,ECH,29/11/2016
Incomplete Work,ECH,29/11/2016
Incomplete Work,ECH,29/11/2016
Academic EXC Motivated,ECH,29/11/2016
Academic EXC Motivated,ECH,29/11/2016
Co-Curricular EXC Open-minded,AWD,29/11/2016
Co-Curricular EXC Open-minded,AWD,29/11/2016
Co-Curricular EXC Open-minded,AWD,29/11/2016
Co-Curricular EXC Open-minded,AWD,29/11/2016
Infraction,RME,29/11/2016
Academic EXC Determined,JEA,29/11/2016
Academic EXC Determined,LJA,29/11/2016
Academic EXC Reflective,APRD,29/11/2016
Academic EXC Reflective,APRD,29/11/2016
Academic EXC Reflective,APRD,29/11/2016
Academic EXC Reflective,APRD,29/11/2016
Academic EXC Reflective,APRD,29/11/2016
Academic EXC Reflective,APRD,29/11/2016
Academic EXC Reflective,APRD,29/11/2016
Academic EXC Determined,TWE,29/11/2016
Academic EXC Determined,TWE,29/11/2016
Academic EXC Determined,TWE,29/11/2016
Random Act of Kindness - Good College Spirit EXC,AWD,29/11/2016
Co-Curricular EXC General,AH,30/11/2016
Incomplete Work,JR,30/11/2016
Incomplete Work,JR,30/11/2016
Academic EXC Determined,ERM,30/11/2016
Academic EXC Determined,ERM,30/11/2016
Infraction,SAB,30/11/2016
Infraction,SAB,30/11/2016
Infraction,SAB,30/11/2016
Incomplete Work,ECH,30/11/2016
Incomplete Work,ECH,30/11/2016
Incomplete Work,ECH,30/11/2016
Incomplete Work,ECH,30/11/2016
Academic EXC Determined,RME,30/11/2016
Academic EXC Determined,RME,30/11/2016
Academic EXC Determined,RME,30/11/2016
Academic EXC Determined,SP,30/11/2016
Academic EXC Determined,SP,30/11/2016
Academic EXC Determined,SP,30/11/2016
Academic EXC Determined,SP,30/11/2016
Academic EXC Determined,SP,30/11/2016
Academic EXC Determined,SP,30/11/2016
Academic EXC Determined,SP,30/11/2016
Academic EXC Determined,SP,30/11/2016
Academic EXC Determined,SP,30/11/2016
Academic EXC Determined,SP,30/11/2016
Academic EXC Determined,SP,30/11/2016
Academic EXC Determined,SP,30/11/2016
Academic EXC Determined,SP,30/11/2016
Academic EXC Determined,SP,30/11/2016
Academic EXC Determined,SP,30/11/2016
Academic EXC Independent,AM,30/11/2016
Academic EXC Independent,AM,30/11/2016
Academic EXC Independent,AM,30/11/2016
Academic EXC Determined,JHP,30/11/2016
Academic EXC Determined,JHP,30/11/2016
Academic EXC Determined,JHP,30/11/2016
Academic EXC Determined,JHP,30/11/2016
Infraction,CEA,30/11/2016
Academic EXC Determined,APRD,30/11/2016
Academic EXC Determined,APRD,30/11/2016
Academic EXC Determined,APRD,30/11/2016
Academic EXC General,KFS,30/11/2016
Academic EXC General,KFS,30/11/2016
Random Act of Kindness - Good College Spirit EXC,LMP,30/11/2016
Infraction,MJM,30/11/2016
Infraction,MJM,30/11/2016
Infraction,MJM,30/11/2016
Infraction,MJM,30/11/2016
Infraction,MJM,30/11/2016
Infraction,MJM,30/11/2016
Infraction,MJM,30/11/2016
Academic EXC General,PWGM,30/11/2016
Academic EXC General,PWGM,30/11/2016
Academic EXC General,PWGM,30/11/2016
Academic EXC General,PWGM,30/11/2016
Academic EXC General,PWGM,30/11/2016
Academic EXC General,PWGM,30/11/2016
Academic EXC General,PWGM,30/11/2016
Academic EXC General,PWGM,30/11/2016
Academic EXC General,PWGM,30/11/2016
Academic EXC General,PWGM,30/11/2016
Academic EXC General,PWGM,30/11/2016
Academic EXC General,PWGM,30/11/2016
Academic EXC General,PWGM,30/11/2016
Academic EXC General,PWGM,30/11/2016
Academic EXC General,PWGM,30/11/2016
Academic EXC General,PWGM,30/11/2016
Academic EXC General,PWGM,30/11/2016
Academic EXC General,PWGM,30/11/2016
Academic EXC General,PWGM,30/11/2016
Infraction,CMLK,30/11/2016
Infraction,CMLK,30/11/2016
Infraction,CMLK,30/11/2016
Academic EXC Independent,CMLK,30/11/2016
Academic EXC Independent,CMLK,30/11/2016
Academic EXC Independent,CMLK,30/11/2016
Academic EXC Motivated,CMLK,30/11/2016
Academic EXC Reflective,CMLK,30/11/2016
Infraction,CMLK,30/11/2016
Incomplete Work,CMLK,30/11/2016
Academic EXC Motivated,JR,30/11/2016
Academic EXC Motivated,JR,30/11/2016
Academic EXC Motivated,DJPS,30/11/2016
Academic EXC Motivated,DJPS,30/11/2016
Academic EXC Motivated,DJPS,30/11/2016
Academic EXC Motivated,DJPS,30/11/2016
Academic EXC Motivated,DJPS,30/11/2016
Academic EXC Motivated,DJPS,30/11/2016
Infraction,TWE,30/11/2016
Academic EXC General,TW,30/11/2016
Academic EXC General,TW,30/11/2016
Academic EXC General,TW,30/11/2016
Academic EXC General,TW,30/11/2016
Academic EXC General,TW,30/11/2016
Academic EXC General,TW,30/11/2016
Academic EXC General,TW,30/11/2016
Academic EXC General,TW,30/11/2016
Academic EXC General,TW,30/11/2016
Academic EXC General,TW,30/11/2016
Academic EXC General,TW,30/11/2016
Academic EXC General,TW,30/11/2016
Infraction,SP,30/11/2016
Academic EXC Reflective,MJM,30/11/2016
Academic EXC Reflective,MJM,30/11/2016
Infraction,LJA,30/11/2016
Academic EXC Motivated,JLP,30/11/2016
Academic EXC Motivated,JLP,30/11/2016
Academic EXC Motivated,JLP,30/11/2016
Academic EXC Motivated,JLP,30/11/2016
Academic EXC Motivated,JLP,30/11/2016
Academic EXC Motivated,JLP,30/11/2016
Academic EXC Motivated,JLP,30/11/2016
Academic EXC Motivated,JLP,30/11/2016
Academic EXC Motivated,JLP,30/11/2016
Academic EXC General,DRM,30/11/2016
Academic EXC General,DRM,30/11/2016
Academic EXC General,DRM,30/11/2016
Academic EXC General,DRM,30/11/2016
Academic EXC General,DRM,30/11/2016
Academic EXC General,DRM,30/11/2016
Incomplete Work,YDU,30/11/2016
Infraction,LJA,30/11/2016
Infraction,ARE,30/11/2016
Infraction,LJC,30/11/2016
Infraction,LJC,30/11/2016
Co-Curricular EXC Motivated,LJC,30/11/2016
Academic EXC Motivated,LJA,30/11/2016
Academic EXC Motivated,LJA,30/11/2016
Infraction,TBB,30/11/2016
Incomplete Work,JEA,30/11/2016
Random Act of Kindness - Good College Spirit EXC,AWD,30/11/2016
Random Act of Kindness - Good College Spirit EXC,AWD,30/11/2016
Co-Curricular EXC General,JKC,30/11/2016
Co-Curricular EXC General,JKC,30/11/2016
Co-Curricular EXC General,JKC,30/11/2016
Co-Curricular EXC General,JKC,30/11/2016
Co-Curricular EXC General,JKC,30/11/2016
Co-Curricular EXC General,JKC,30/11/2016
Co-Curricular EXC General,JKC,30/11/2016
Co-Curricular EXC General,JKC,30/11/2016
Co-Curricular EXC General,JKC,30/11/2016
Co-Curricular EXC General,JKC,30/11/2016
Co-Curricular EXC General,JKC,30/11/2016
Co-Curricular EXC Motivated,VG,30/11/2016
Academic EXC Determined,RD,30/11/2016
Infraction,PWGM,30/11/2016
Academic EXC General,PWGM,30/11/2016
Co-Curricular EXC Motivated,CEA,30/11/2016
Co-Curricular EXC Motivated,CEA,30/11/2016
Academic EXC Motivated,APRD,30/11/2016
Academic EXC Motivated,APRD,30/11/2016
Academic EXC Motivated,APRD,30/11/2016
Academic EXC General,APRD,30/11/2016
Academic EXC General,APRD,30/11/2016
Academic EXC General,APRD,30/11/2016
Academic EXC General,APRD,30/11/2016
Academic EXC Determined,JHP,30/11/2016
Academic EXC Determined,JHP,30/11/2016
Academic EXC Determined,JHP,30/11/2016
Academic EXC Determined,JHP,30/11/2016
Academic EXC Determined,JHP,30/11/2016
Academic EXC Determined,JHP,30/11/2016
Co-Curricular EXC Motivated,TWE,01/12/2016
Academic EXC General,KDB,01/12/2016
Academic EXC Determined,KDB,01/12/2016
Random Act of Kindness - Good College Spirit EXC,CMLK,01/12/2016
Academic EXC Determined,AWD,01/12/2016
Academic EXC Determined,AWD,01/12/2016
Infraction,AJM,01/12/2016
Co-Curricular EXC Open-minded,AWD,01/12/2016
Co-Curricular EXC Open-minded,AWD,01/12/2016
Co-Curricular EXC General,AWD,01/12/2016
Co-Curricular EXC General,AWD,01/12/2016
Co-Curricular EXC General,AWD,01/12/2016
