Category code,Category,Staff code,Date
EXC7CU,Academic EXC Curious,AWD,07/10/2016
EXC7CU,Academic EXC Curious,AWD,07/10/2016
EXC7DE,Academic EXC Determined,AWD,07/10/2016
EXCCUR,Academic EXC General,AWD,07/10/2016
EXCCUR,Academic EXC General,AWD,07/10/2016
EXCCUR,Academic EXC General,AWD,07/10/2016
INF,Infraction,GJH,07/10/2016
EXCACT,Co-Curricular EXC General,MJM,08/10/2016
EXCACT,Co-Curricular EXC General,MJM,08/10/2016
EXCACT,Co-Curricular EXC General,CMLK,08/10/2016
EXCACT,Co-Curricular EXC General,CMLK,08/10/2016
EXCACT,Co-Curricular EXC General,CMLK,08/10/2016
EXCACT,Co-Curricular EXC General,CMLK,08/10/2016
EXCACT,Co-Curricular EXC General,CMLK,08/10/2016
EXCACT,Co-Curricular EXC General,CMLK,08/10/2016
EXCACT,Co-Curricular EXC General,CMLK,08/10/2016
EXC7CT,Co-Curricular EXC Creative,TWE,08/10/2016
EXC7CT,Co-Curricular EXC Creative,TWE,08/10/2016
EXC7CT,Co-Curricular EXC Creative,TWE,08/10/2016
EXC7CT,Co-Curricular EXC Creative,TWE,08/10/2016
EXC7CM,Co-Curricular EXC Motivated,RCS,08/10/2016
EXC7CM,Co-Curricular EXC Motivated,RCS,08/10/2016
EXC7CM,Co-Curricular EXC Motivated,RCS,08/10/2016
EXCACT,Co-Curricular EXC General,TWE,08/10/2016
EXC7MO,Academic EXC Motivated,JHP,08/10/2016
EXC7DE,Academic EXC Determined,SLK,08/10/2016
EXC7MO,Academic EXC Motivated,JHP,09/10/2016
EXCCUR,Academic EXC General,JRN,09/10/2016
EXCCUR,Academic EXC General,JRN,09/10/2016
EXCCUR,Academic EXC General,JRN,09/10/2016
EXCCUR,Academic EXC General,JRN,09/10/2016
EXCCUR,Academic EXC General,JRN,09/10/2016
EXCCUR,Academic EXC General,JRN,09/10/2016
EXCCUR,Academic EXC General,JRN,09/10/2016
EXCCUR,Academic EXC General,JRN,09/10/2016
EXCCUR,Academic EXC General,JRN,09/10/2016
EXCCUR,Academic EXC General,JRN,09/10/2016
EXC7OP,Academic EXC Open-minded,DRM,09/10/2016
EXC7OP,Academic EXC Open-minded,DRM,09/10/2016
EXC7IN,Academic EXC Independent,AJM,09/10/2016
EXC7IN,Academic EXC Independent,AJM,09/10/2016
EXCACT,Co-Curricular EXC General,AJM,09/10/2016
EXCUAC,Random Act of Kindness - Good College Spirit EXC,AJM,09/10/2016
EXCUAC,Random Act of Kindness - Good College Spirit EXC,AJM,09/10/2016
EXCUAC,Random Act of Kindness - Good College Spirit EXC,AJM,09/10/2016
EXC7CM,Co-Curricular EXC Motivated,JHP,09/10/2016
EXC7CM,Co-Curricular EXC Motivated,JHP,09/10/2016
EXC7CM,Co-Curricular EXC Motivated,JHP,09/10/2016
EXC7IN,Academic EXC Independent,CLK,10/10/2016
INCWOR,Incomplete Work,ERM,10/10/2016
EXC7DE,Academic EXC Determined,RME,10/10/2016
EXC7MO,Academic EXC Motivated,RME,10/10/2016
EXC7MO,Academic EXC Motivated,RME,10/10/2016
EXC7MO,Academic EXC Motivated,RME,10/10/2016
EXC7MO,Academic EXC Motivated,RME,10/10/2016
EXC7MO,Academic EXC Motivated,JKC,10/10/2016
EXCCUR,Academic EXC General,ERM,10/10/2016
EXCCUR,Academic EXC General,ERM,10/10/2016
EXCCUR,Academic EXC General,ERM,10/10/2016
EXCCUR,Academic EXC General,ERM,10/10/2016
EXCCUR,Academic EXC General,ERM,10/10/2016
EXC7CR,Academic EXC Creative,ERM,10/10/2016
EXC7CR,Academic EXC Creative,ERM,10/10/2016
EXC7CR,Academic EXC Creative,ERM,10/10/2016
EXC7IN,Academic EXC Independent,SLK,10/10/2016
INCWOR,Incomplete Work,TWE,10/10/2016
INCWOR,Incomplete Work,TWE,10/10/2016
INCWOR,Incomplete Work,TWE,10/10/2016
EXC7CO,Co-Curricular EXC Open-minded,CMLK,10/10/2016
INCWOR,Incomplete Work,ECH,10/10/2016
INCWOR,Incomplete Work,ECH,10/10/2016
INCWOR,Incomplete Work,ECH,10/10/2016
INCWOR,Incomplete Work,ECH,10/10/2016
INF,Infraction,TWE,10/10/2016
EXC7MO,Academic EXC Motivated,TWE,10/10/2016
EXC7MO,Academic EXC Motivated,TWE,10/10/2016
EXC7MO,Academic EXC Motivated,TWE,10/10/2016
EXC7MO,Academic EXC Motivated,TWE,10/10/2016
INF,Infraction,SLK,10/10/2016
INF,Infraction,SLK,10/10/2016
INF,Infraction,SLK,10/10/2016
EXCCUR,Academic EXC General,TWE,10/10/2016
EXCCUR,Academic EXC General,TWE,10/10/2016
EXCCUR,Academic EXC General,JRN,10/10/2016
EXCCUR,Academic EXC General,JRN,10/10/2016
EXCCUR,Academic EXC General,JRN,10/10/2016
EXCCUR,Academic EXC General,JRN,10/10/2016
EXCCUR,Academic EXC General,JRN,10/10/2016
EXCCUR,Academic EXC General,JRN,10/10/2016
EXCCUR,Academic EXC General,JRN,10/10/2016
EXCCUR,Academic EXC General,JRN,10/10/2016
EXCCUR,Academic EXC General,JRN,10/10/2016
EXCCUR,Academic EXC General,JRN,10/10/2016
EXCCUR,Academic EXC General,JRN,10/10/2016
EXCCUR,Academic EXC General,JRN,10/10/2016
EXCCUR,Academic EXC General,JRN,10/10/2016
EXCCUR,Academic EXC General,JRN,10/10/2016
EXCCUR,Academic EXC General,JRN,10/10/2016
EXCCUR,Academic EXC General,JRN,10/10/2016
INF,Infraction,SGA,10/10/2016
EXCCUR,Academic EXC General,JRN,10/10/2016
EXCCUR,Academic EXC General,JRN,10/10/2016
EXCCUR,Academic EXC General,JRN,10/10/2016
EXCCUR,Academic EXC General,JRN,10/10/2016
EXCCUR,Academic EXC General,JRN,10/10/2016
EXCCUR,Academic EXC General,JRN,10/10/2016
EXCCUR,Academic EXC General,JRN,10/10/2016
EXCCUR,Academic EXC General,JRN,10/10/2016
EXCCUR,Academic EXC General,JRN,10/10/2016
EXCCUR,Academic EXC General,JRN,10/10/2016
EXCCUR,Academic EXC General,JRN,10/10/2016
EXCCUR,Academic EXC General,JRN,10/10/2016
EXCCUR,Academic EXC General,JRN,10/10/2016
EXCCUR,Academic EXC General,JRN,10/10/2016
EXCCUR,Academic EXC General,JRN,10/10/2016
EXCCUR,Academic EXC General,JRN,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,SP,10/10/2016
EXCCUR,Academic EXC General,RD,10/10/2016
EXC7MO,Academic EXC Motivated,APRD,10/10/2016
EXC7MO,Academic EXC Motivated,APRD,10/10/2016
EXC7IN,Academic EXC Independent,ERM,10/10/2016
EXC7IN,Academic EXC Independent,ERM,10/10/2016
EXC7IN,Academic EXC Independent,ERM,10/10/2016
EXC7IN,Academic EXC Independent,ERM,10/10/2016
EXC7IN,Academic EXC Independent,ERM,10/10/2016
EXC7IN,Academic EXC Independent,ERM,10/10/2016
EXC7CU,Academic EXC Curious,DRM,10/10/2016
EXC7CU,Academic EXC Curious,DRM,10/10/2016
EXC7CU,Academic EXC Curious,DRM,10/10/2016
EXC7CU,Academic EXC Curious,DRM,10/10/2016
EXC7CU,Academic EXC Curious,DRM,10/10/2016
INF,Infraction,RD,10/10/2016
INF,Infraction,RD,10/10/2016
INCWOR,Incomplete Work,GSL,10/10/2016
INCWOR,Incomplete Work,GSL,10/10/2016
INCWOR,Incomplete Work,GSL,10/10/2016
EXC7CR,Academic EXC Creative,JEA,10/10/2016
EXC7CR,Academic EXC Creative,JEA,10/10/2016
EXC7CR,Academic EXC Creative,JEA,10/10/2016
EXC7CR,Academic EXC Creative,JEA,10/10/2016
EXC7IN,Academic EXC Independent,AWD,10/10/2016
EXC7IN,Academic EXC Independent,AWD,10/10/2016
EXC7IN,Academic EXC Independent,AWD,10/10/2016
EXC7IN,Academic EXC Independent,AWD,10/10/2016
INCWOR,Incomplete Work,AWD,10/10/2016
INCWOR,Incomplete Work,TW,10/10/2016
INCWOR,Incomplete Work,TW,10/10/2016
EXC7MO,Academic EXC Motivated,LJA,10/10/2016
EXC7MO,Academic EXC Motivated,LJA,10/10/2016
EXC7MO,Academic EXC Motivated,LJA,10/10/2016
EXC7MO,Academic EXC Motivated,LJA,10/10/2016
EXC7MO,Academic EXC Motivated,LJA,10/10/2016
EXC7MO,Academic EXC Motivated,LJA,10/10/2016
EXC7MO,Academic EXC Motivated,LJA,10/10/2016
EXC7MO,Academic EXC Motivated,LJA,10/10/2016
INCWOR,Incomplete Work,PMM,10/10/2016
INCWOR,Incomplete Work,PMM,10/10/2016
INCWOR,Incomplete Work,PMM,10/10/2016
INCWOR,Incomplete Work,PMM,10/10/2016
INCWOR,Incomplete Work,PMM,10/10/2016
INCWOR,Incomplete Work,PMM,10/10/2016
INCWOR,Incomplete Work,PMM,10/10/2016
INCWOR,Incomplete Work,PMM,10/10/2016
INCWOR,Incomplete Work,PMM,10/10/2016
INCWOR,Incomplete Work,PMM,10/10/2016
INCWOR,Incomplete Work,PMM,10/10/2016
INCWOR,Incomplete Work,PMM,10/10/2016
EXC7MO,Academic EXC Motivated,SP,10/10/2016
EXC7MO,Academic EXC Motivated,DJPS,10/10/2016
EXC7MO,Academic EXC Motivated,DJPS,10/10/2016
EXC7MO,Academic EXC Motivated,DJPS,10/10/2016
EXC7MO,Academic EXC Motivated,DJPS,10/10/2016
EXC7MO,Academic EXC Motivated,DJPS,10/10/2016
EXC7MO,Academic EXC Motivated,CDP,10/10/2016
EXC7MO,Academic EXC Motivated,CDP,10/10/2016
INF,Infraction,CMLK,10/10/2016
INF,Infraction,CMLK,10/10/2016
EXC7MO,Academic EXC Motivated,CMLK,10/10/2016
EXCCUR,Academic EXC General,CDP,10/10/2016
EXCCUR,Academic EXC General,CDP,10/10/2016
EXCCUR,Academic EXC General,CDP,10/10/2016
EXCCUR,Academic EXC General,CDP,10/10/2016
INCWOR,Incomplete Work,AM,10/10/2016
INCWOR,Incomplete Work,AM,10/10/2016
INCWOR,Incomplete Work,AM,10/10/2016
INCWOR,Incomplete Work,AM,10/10/2016
EXC7MO,Academic EXC Motivated,CDP,10/10/2016
EXC7MO,Academic EXC Motivated,CDP,10/10/2016
EXC7MO,Academic EXC Motivated,CDP,10/10/2016
EXC7MO,Academic EXC Motivated,CDP,10/10/2016
EXC7MO,Academic EXC Motivated,CDP,10/10/2016
INCWOR,Incomplete Work,RMDJ,10/10/2016
INCWOR,Incomplete Work,RMDJ,10/10/2016
INCWOR,Incomplete Work,RMDJ,10/10/2016
EXC7DE,Academic EXC Determined,JHP,10/10/2016
EXCUAC,Random Act of Kindness - Good College Spirit EXC,JHP,10/10/2016
EXC7CU,Academic EXC Curious,GM,10/10/2016
EXC7DE,Academic EXC Determined,GM,10/10/2016
EXC7CR,Academic EXC Creative,DRM,10/10/2016
EXC7CR,Academic EXC Creative,DRM,10/10/2016
EXC7CR,Academic EXC Creative,DRM,10/10/2016
INCWOR,Incomplete Work,RMDJ,10/10/2016
INCWOR,Incomplete Work,RMDJ,10/10/2016
EXC7IN,Academic EXC Independent,RAC,10/10/2016
EXC7IN,Academic EXC Independent,RAC,10/10/2016
INCWOR,Incomplete Work,RMDJ,10/10/2016
INCWOR,Incomplete Work,RMDJ,10/10/2016
INCWOR,Incomplete Work,RMDJ,10/10/2016
EXC7CI,Co-Curricular EXC Independent,RAC,10/10/2016
EXC7CI,Co-Curricular EXC Independent,RAC,10/10/2016
EXC7CI,Co-Curricular EXC Independent,RAC,10/10/2016
INCWOR,Incomplete Work,RMDJ,10/10/2016
INCWOR,Incomplete Work,RMDJ,10/10/2016
EXC7CI,Co-Curricular EXC Independent,RAC,10/10/2016
EXC7CI,Co-Curricular EXC Independent,RAC,10/10/2016
EXC7CI,Co-Curricular EXC Independent,RAC,10/10/2016
EXC7CI,Co-Curricular EXC Independent,RAC,10/10/2016
EXC7CI,Co-Curricular EXC Independent,RAC,10/10/2016
EXC7CI,Co-Curricular EXC Independent,RAC,10/10/2016
EXC7CI,Co-Curricular EXC Independent,RAC,10/10/2016
EXC7CI,Co-Curricular EXC Independent,RAC,10/10/2016
EXC7CI,Co-Curricular EXC Independent,RAC,10/10/2016
EXC7CR,Academic EXC Creative,JEA,10/10/2016
EXC7CR,Academic EXC Creative,JEA,10/10/2016
EXC7CR,Academic EXC Creative,JEA,10/10/2016
EXC7CU,Academic EXC Curious,CEA,10/10/2016
EXCACT,Co-Curricular EXC General,TWE,10/10/2016
INF,Infraction,DJT,10/10/2016
INF,Infraction,DJT,10/10/2016
EXC7MO,Academic EXC Motivated,JHP,10/10/2016
INF,Infraction,YDU,10/10/2016
INF,Infraction,RME,10/10/2016
INF,Infraction,JLP,10/10/2016
INF,Infraction,JLP,10/10/2016
INCWOR,Incomplete Work,YDU,10/10/2016
EXC7MO,Academic EXC Motivated,YDU,10/10/2016
EXC7MO,Academic EXC Motivated,YDU,10/10/2016
EXC7MO,Academic EXC Motivated,YDU,10/10/2016
EXC7MO,Academic EXC Motivated,YDU,10/10/2016
EXC7MO,Academic EXC Motivated,YDU,10/10/2016
EXC7MO,Academic EXC Motivated,YDU,10/10/2016
EXC7MO,Academic EXC Motivated,YDU,10/10/2016
EXC7MO,Academic EXC Motivated,YDU,10/10/2016
EXC7MO,Academic EXC Motivated,YDU,10/10/2016
EXC7MO,Academic EXC Motivated,YDU,10/10/2016
EXCUAC,Random Act of Kindness - Good College Spirit EXC,ERM,10/10/2016
INF,Infraction,SP,10/10/2016
INCWOR,Incomplete Work,GM,10/10/2016
EXC7MO,Academic EXC Motivated,JKC,10/10/2016
EXC7DE,Academic EXC Determined,SP,10/10/2016
EXC7DE,Academic EXC Determined,SP,10/10/2016
EXC7DE,Academic EXC Determined,SP,10/10/2016
EXC7DE,Academic EXC Determined,SP,10/10/2016
EXC7DE,Academic EXC Determined,SP,10/10/2016
EXC7DE,Academic EXC Determined,SP,10/10/2016
EXC7DE,Academic EXC Determined,SP,10/10/2016
EXC7DE,Academic EXC Determined,SP,10/10/2016
EXC7DE,Academic EXC Determined,SP,10/10/2016
EXC7DE,Academic EXC Determined,SP,10/10/2016
EXC7DE,Academic EXC Determined,SP,10/10/2016
EXC7DE,Academic EXC Determined,SP,10/10/2016
EXC7DE,Academic EXC Determined,SP,10/10/2016
EXC7DE,Academic EXC Determined,SP,10/10/2016
EXC7MO,Academic EXC Motivated,JKC,10/10/2016
EXC7MO,Academic EXC Motivated,JKC,10/10/2016
EXC7IN,Academic EXC Independent,PMM,10/10/2016
EXC7IN,Academic EXC Independent,PMM,10/10/2016
EXC7IN,Academic EXC Independent,PMM,10/10/2016
EXC7IN,Academic EXC Independent,PMM,10/10/2016
INF,Infraction,HG,10/10/2016
INF,Infraction,HG,10/10/2016
INF,Infraction,HG,10/10/2016
EXC7IN,Academic EXC Independent,PMM,10/10/2016
EXC7IN,Academic EXC Independent,PMM,10/10/2016
EXC7IN,Academic EXC Independent,PMM,10/10/2016
INCWOR,Incomplete Work,HG,10/10/2016
INCWOR,Incomplete Work,HG,10/10/2016
INCWOR,Incomplete Work,HG,10/10/2016
INCWOR,Incomplete Work,HG,10/10/2016
INCWOR,Incomplete Work,PMM,10/10/2016
INCWOR,Incomplete Work,PMM,10/10/2016
INCWOR,Incomplete Work,PMM,10/10/2016
INCWOR,Incomplete Work,PMM,10/10/2016
INF,Infraction,AJM,10/10/2016
INF,Infraction,AJM,10/10/2016
EXC7IN,Academic EXC Independent,PMM,10/10/2016
EXC7IN,Academic EXC Independent,PMM,10/10/2016
EXC7IN,Academic EXC Independent,PMM,10/10/2016
EXC7IN,Academic EXC Independent,PMM,10/10/2016
EXC7IN,Academic EXC Independent,PMM,10/10/2016
INF,Infraction,RAC,10/10/2016
INF,Infraction,RAC,10/10/2016
EXC7CM,Co-Curricular EXC Motivated,RAC,10/10/2016
EXC7CM,Co-Curricular EXC Motivated,RAC,10/10/2016
EXC7CM,Co-Curricular EXC Motivated,RAC,10/10/2016
EXC7CM,Co-Curricular EXC Motivated,RAC,10/10/2016
EXC7CM,Co-Curricular EXC Motivated,RAC,10/10/2016
EXC7CM,Co-Curricular EXC Motivated,RAC,10/10/2016
EXC7CM,Co-Curricular EXC Motivated,RAC,10/10/2016
EXC7CM,Co-Curricular EXC Motivated,RAC,10/10/2016
INF,Infraction,RAC,10/10/2016
INF,Infraction,RAC,10/10/2016
EXC7CD,Co-Curricular EXC Determined,RAC,10/10/2016
EXC7CD,Co-Curricular EXC Determined,RAC,10/10/2016
EXC7CD,Co-Curricular EXC Determined,RAC,10/10/2016
EXC7CD,Co-Curricular EXC Determined,RAC,10/10/2016
EXC7CD,Co-Curricular EXC Determined,RAC,10/10/2016
EXC7CD,Co-Curricular EXC Determined,RAC,10/10/2016
EXC7CD,Co-Curricular EXC Determined,RAC,10/10/2016
EXC7CD,Co-Curricular EXC Determined,RAC,10/10/2016
EXC7CD,Co-Curricular EXC Determined,RAC,10/10/2016
EXC7CD,Co-Curricular EXC Determined,RAC,10/10/2016
EXC7CD,Co-Curricular EXC Determined,RAC,10/10/2016
EXC7CD,Co-Curricular EXC Determined,RAC,10/10/2016
EXC7CD,Co-Curricular EXC Determined,RAC,10/10/2016
EXC7CD,Co-Curricular EXC Determined,RAC,10/10/2016
EXC7MO,Academic EXC Motivated,CEA,10/10/2016
EXC7DE,Academic EXC Determined,CEA,10/10/2016
INF,Infraction,ARE,10/10/2016
INF,Infraction,SP,10/10/2016
EXC7DE,Academic EXC Determined,TW,10/10/2016
EXC7DE,Academic EXC Determined,TW,10/10/2016
EXC7IN,Academic EXC Independent,ERM,10/10/2016
EXCCUR,Academic EXC General,APRD,10/10/2016
EXCCUR,Academic EXC General,APRD,10/10/2016
EXC7MO,Academic EXC Motivated,APRD,10/10/2016
EXC7MO,Academic EXC Motivated,APRD,10/10/2016
EXC7MO,Academic EXC Motivated,APRD,10/10/2016
EXC7MO,Academic EXC Motivated,APRD,10/10/2016
INCWOR,Incomplete Work,ECH,10/10/2016
INCWOR,Incomplete Work,GJH,10/10/2016
INF,Infraction,TMA,11/10/2016
EXCUAC,Random Act of Kindness - Good College Spirit EXC,APRD,11/10/2016
INCWOR,Incomplete Work,SLK,11/10/2016
INF,Infraction,TWE,11/10/2016
INF,Infraction,TWE,11/10/2016
INF,Infraction,CMLK,11/10/2016
INF,Infraction,CMLK,11/10/2016
INF,Infraction,SLK,11/10/2016
INF,Infraction,CMLK,11/10/2016
INF,Infraction,CMLK,11/10/2016
INF,Infraction,CMLK,11/10/2016
EXC7IN,Academic EXC Independent,CMLK,11/10/2016
EXC7IN,Academic EXC Independent,CMLK,11/10/2016
EXC7CU,Academic EXC Curious,ARE,11/10/2016
EXC7IN,Academic EXC Independent,ARE,11/10/2016
EXC7CR,Academic EXC Creative,SP,11/10/2016
EXC7CR,Academic EXC Creative,SP,11/10/2016
EXC7CR,Academic EXC Creative,SP,11/10/2016
EXC7CR,Academic EXC Creative,SP,11/10/2016
EXC7CR,Academic EXC Creative,SP,11/10/2016
EXC7CR,Academic EXC Creative,SP,11/10/2016
EXC7CR,Academic EXC Creative,SP,11/10/2016
EXC7CR,Academic EXC Creative,DRM,11/10/2016
EXC7CR,Academic EXC Creative,DRM,11/10/2016
EXC7CR,Academic EXC Creative,DRM,11/10/2016
EXC7CR,Academic EXC Creative,DRM,11/10/2016
EXC7CR,Academic EXC Creative,DRM,11/10/2016
EXC7CR,Academic EXC Creative,DRM,11/10/2016
EXC7CR,Academic EXC Creative,DRM,11/10/2016
EXC7CR,Academic EXC Creative,DRM,11/10/2016
EXC7CR,Academic EXC Creative,DRM,11/10/2016
EXC7CR,Academic EXC Creative,DRM,11/10/2016
EXC7CR,Academic EXC Creative,DRM,11/10/2016
INF,Infraction,LJC,11/10/2016
INF,Infraction,LJC,11/10/2016
EXC7MO,Academic EXC Motivated,CEA,11/10/2016
INF,Infraction,ARE,11/10/2016
EXCCUR,Academic EXC General,RD,11/10/2016
EXCCUR,Academic EXC General,RD,11/10/2016
EXCCUR,Academic EXC General,RD,11/10/2016
INCWOR,Incomplete Work,ERM,11/10/2016
INCWOR,Incomplete Work,ERM,11/10/2016
EXC7MO,Academic EXC Motivated,ERM,11/10/2016
INCWOR,Incomplete Work,TW,11/10/2016
EXC7DE,Academic EXC Determined,ERM,11/10/2016
EXC7DE,Academic EXC Determined,ERM,11/10/2016
EXC7DE,Academic EXC Determined,ERM,11/10/2016
EXCCUR,Academic EXC General,RD,11/10/2016
EXCCUR,Academic EXC General,RD,11/10/2016
INCWOR,Incomplete Work,RD,11/10/2016
INCWOR,Incomplete Work,RD,11/10/2016
EXC7MO,Academic EXC Motivated,CEA,11/10/2016
EXC7MO,Academic EXC Motivated,CEA,11/10/2016
INCWOR,Incomplete Work,AM,11/10/2016
INCWOR,Incomplete Work,AM,11/10/2016
EXC7CR,Academic EXC Creative,JEA,11/10/2016
EXC7MO,Academic EXC Motivated,JLP,11/10/2016
EXC7MO,Academic EXC Motivated,JLP,11/10/2016
EXC7MO,Academic EXC Motivated,JLP,11/10/2016
EXC7MO,Academic EXC Motivated,JLP,11/10/2016
EXCCUR,Academic EXC General,GM,11/10/2016
EXC7MO,Academic EXC Motivated,CMLK,11/10/2016
EXC7MO,Academic EXC Motivated,CMLK,11/10/2016
EXC7MO,Academic EXC Motivated,CMLK,11/10/2016
EXC7MO,Academic EXC Motivated,CMLK,11/10/2016
EXC7MO,Academic EXC Motivated,CMLK,11/10/2016
EXC7MO,Academic EXC Motivated,CMLK,11/10/2016
INCWOR,Incomplete Work,AM,11/10/2016
INCWOR,Incomplete Work,AM,11/10/2016
INCWOR,Incomplete Work,AM,11/10/2016
EXC7DE,Academic EXC Determined,SP,11/10/2016
EXC7DE,Academic EXC Determined,SP,11/10/2016
EXC7DE,Academic EXC Determined,SP,11/10/2016
EXC7DE,Academic EXC Determined,SP,11/10/2016
EXC7DE,Academic EXC Determined,SP,11/10/2016
EXC7DE,Academic EXC Determined,SP,11/10/2016
EXC7DE,Academic EXC Determined,SP,11/10/2016
INCWOR,Incomplete Work,AM,11/10/2016
EXC7CR,Academic EXC Creative,MJM,11/10/2016
EXC7CR,Academic EXC Creative,MJM,11/10/2016
EXC7CR,Academic EXC Creative,MJM,11/10/2016
EXC7CR,Academic EXC Creative,MJM,11/10/2016
EXC7CR,Academic EXC Creative,MJM,11/10/2016
EXC7CR,Academic EXC Creative,MJM,11/10/2016
EXC7CR,Academic EXC Creative,MJM,11/10/2016
EXC7CR,Academic EXC Creative,MJM,11/10/2016
EXC7CR,Academic EXC Creative,MJM,11/10/2016
EXC7CR,Academic EXC Creative,MJM,11/10/2016
EXC7CR,Academic EXC Creative,MJM,11/10/2016
EXC7CR,Academic EXC Creative,MJM,11/10/2016
EXC7CR,Academic EXC Creative,MJM,11/10/2016
EXC7DE,Academic EXC Determined,AMD,11/10/2016
EXC7DE,Academic EXC Determined,AMD,11/10/2016
EXC7DE,Academic EXC Determined,AMD,11/10/2016
EXC7DE,Academic EXC Determined,AMD,11/10/2016
EXC7DE,Academic EXC Determined,AMD,11/10/2016
EXCCUR,Academic EXC General,AM,11/10/2016
EXCCUR,Academic EXC General,AM,11/10/2016
EXCCUR,Academic EXC General,AM,11/10/2016
EXCCUR,Academic EXC General,AM,11/10/2016
EXC7MO,Academic EXC Motivated,ARE,11/10/2016
EXC7CD,Co-Curricular EXC Determined,CEA,11/10/2016
INF,Infraction,JHP,11/10/2016
EXC7DE,Academic EXC Determined,JHP,11/10/2016
EXC7DE,Academic EXC Determined,JHP,11/10/2016
INCWOR,Incomplete Work,PMM,11/10/2016
EXC7MO,Academic EXC Motivated,PMM,11/10/2016
EXC7MO,Academic EXC Motivated,PMM,11/10/2016
INF,Infraction,PAW,11/10/2016
INCWOR,Incomplete Work,GM,11/10/2016
EXC7DE,Academic EXC Determined,PWGM,11/10/2016
EXC7DE,Academic EXC Determined,PWGM,11/10/2016
EXC7DE,Academic EXC Determined,PWGM,11/10/2016
EXC7DE,Academic EXC Determined,PWGM,11/10/2016
EXC7DE,Academic EXC Determined,PWGM,11/10/2016
EXC7DE,Academic EXC Determined,PWGM,11/10/2016
EXCCUR,Academic EXC General,PWGM,11/10/2016
EXCCUR,Academic EXC General,PWGM,11/10/2016
EXC7MO,Academic EXC Motivated,CMLK,11/10/2016
EXC7MO,Academic EXC Motivated,CMLK,11/10/2016
INF,Infraction,CMLK,11/10/2016
EXC7CR,Academic EXC Creative,PAW,11/10/2016
INF,Infraction,JKC,11/10/2016
EXC7MO,Academic EXC Motivated,YDU,11/10/2016
EXC7MO,Academic EXC Motivated,YDU,11/10/2016
EXC7MO,Academic EXC Motivated,YDU,11/10/2016
EXC7MO,Academic EXC Motivated,YDU,11/10/2016
EXC7MO,Academic EXC Motivated,YDU,11/10/2016
EXC7MO,Academic EXC Motivated,YDU,11/10/2016
INF,Infraction,AEM,11/10/2016
INF,Infraction,AEM,11/10/2016
INF,Infraction,AEM,11/10/2016
EXC7MO,Academic EXC Motivated,TBB,11/10/2016
EXC7IN,Academic EXC Independent,JRN,11/10/2016
EXC7IN,Academic EXC Independent,JRN,11/10/2016
EXC7IN,Academic EXC Independent,JRN,11/10/2016
EXC7IN,Academic EXC Independent,JRN,11/10/2016
EXC7IN,Academic EXC Independent,JRN,11/10/2016
EXC7IN,Academic EXC Independent,JRN,11/10/2016
EXC7IN,Academic EXC Independent,JRN,11/10/2016
EXC7IN,Academic EXC Independent,JRN,11/10/2016
EXC7IN,Academic EXC Independent,JRN,11/10/2016
EXC7IN,Academic EXC Independent,TBB,11/10/2016
EXC7IN,Academic EXC Independent,TBB,11/10/2016
EXC7OP,Academic EXC Open-minded,TBB,11/10/2016
EXCCUR,Academic EXC General,TBB,11/10/2016
EXC7OP,Academic EXC Open-minded,TBB,11/10/2016
EXCCUR,Academic EXC General,CDP,11/10/2016
INF,Infraction,CDP,11/10/2016
EXCCUR,Academic EXC General,CDP,11/10/2016
